paper_id,instance,target,method,plan,x_pct,y_pct,removed_nodes
17,115,Visual_Network,exact,13,97.66629584590302,95.32663316582914,"[0, 1, 2, 3, 8, 9, 10, 14, 15, 17, 18, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31]"
17,115,Visual_Network,exact,14,97.87768834775918,95.32663316582914,"[0, 1, 2, 3, 8, 9, 10, 14, 16, 17, 18, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31]"
17,115,Visual_Network,exact,15,97.91789485628023,95.32663316582914,"[0, 1, 2, 3, 7, 8, 9, 10, 13, 14, 16, 17, 18, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31]"
17,115,Visual_Network,exact,16,97.95193472239009,95.32663316582914,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 14, 16, 17, 18, 19, 20, 21, 22, 26, 27, 28, 29, 30, 31]"
17,115,Visual_Network,exact,17,97.95193472220699,95.32663316582891,null
18,116,Visual_Network,surrogate,0,93.21018244101461,100.0,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 26, 27, 28, 29, 30, 31, 32]"
18,116,Visual_Network,surrogate,1,93.42620568877257,99.93876301285978,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,surrogate,2,93.88014318155577,100.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,surrogate,3,93.96602324775797,100.0,"[2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 28, 29, 30, 31, 32]"
18,116,Visual_Network,surrogate,4,94.04348369962665,96.75443968156769,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32]"
18,116,Visual_Network,surrogate,5,93.73316077133292,96.75443968156769,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32]"
18,116,Visual_Network,surrogate,6,94.33335899311035,96.75443968156769,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,surrogate,7,94.36607520880644,96.75443968156769,"[2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31, 32]"
18,116,Visual_Network,surrogate,8,94.65522882106154,96.75443968156769,"[1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Visual_Network,surrogate,9,94.802932912513,96.75443968156769,"[2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,surrogate,10,94.91527462376352,92.92712798530313,"[0, 2, 3, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Visual_Network,surrogate,11,94.95641045379317,92.92712798530313,"[0, 2, 3, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,0,93.96121203942249,99.99999999999783,null
18,116,Visual_Network,exact,1,94.26912936376583,96.75443968156769,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,2,94.35958007774914,96.75443968156769,"[2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,3,94.41731457603633,96.75443968156769,"[2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,4,94.65522882106154,96.75443968156769,"[1, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,5,94.802932912513,96.75443968156769,"[2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,6,94.95641045379317,92.92712798530313,"[0, 3, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,7,94.98984835071784,92.92712798530313,"[0, 2, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Visual_Network,exact,8,94.98984835055208,92.92712798530012,null
18,116,Multiple_Demand_Extended_Network,surrogate,0,93.17530118163273,99.93462984147736,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,surrogate,1,93.62851699318733,99.93462984147736,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,2,93.3239675147223,99.93462984147736,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,3,93.37905584850469,99.83657460369342,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,4,93.93042030714754,99.86925968295473,"[0, 2, 3, 5, 6, 7, 8, 9, 11, 12, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,surrogate,5,93.48923251606944,99.83657460369342,"[0, 2, 3, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,surrogate,6,93.60806935837728,99.83657460369342,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19, 20, 21, 23, 25, 27, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,surrogate,7,94.20417805319272,99.86925968295473,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 27, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,surrogate,8,93.81976251876371,99.83657460369342,"[0, 2, 3, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,9,94.0742754320465,96.64977937571499,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,10,94.61385243062239,96.64977937571499,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,surrogate,11,94.77334398214082,96.64977937571499,"[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,12,94.37690042723528,96.64977937571499,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,13,94.51931218967708,96.64977937571499,"[0, 2, 3, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,surrogate,14,94.95641045379317,96.64977937571499,"[0, 2, 3, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,0,93.21018244088435,99.99999999999771,null
18,116,Multiple_Demand_Extended_Network,exact,1,93.754089526962,99.96731492073869,"[2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,exact,2,93.77982949078171,99.96731492073869,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,3,93.87052076517458,99.96731492073869,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,4,93.950146260729,99.93462984147736,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,5,93.98117855355838,99.86925968295473,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 25, 28, 29, 30, 31, 32]"
18,116,Multiple_Demand_Extended_Network,exact,6,94.15149532350566,99.86925968295473,"[0, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,7,94.20105076786884,99.86925968295473,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,8,94.25397405796546,99.86925968295473,"[0, 2, 3, 5, 6, 7, 8, 9, 11, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,9,94.28452522997576,96.64977937571499,"[0, 3, 5, 6, 7, 8, 9, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,10,94.42332858627458,96.64977937571499,"[0, 1, 3, 5, 6, 7, 8, 9, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,11,94.5842635002502,96.64977937571499,"[0, 3, 5, 6, 7, 8, 9, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]"
18,116,Multiple_Demand_Extended_Network,exact,12,94.95641045379317,96.64977937571499,"[0, 3, 5, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31]"
