source_instance,target_instance,method,source,plan,resect_pct,overall_ge,mden_ge
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,16,78.89800099227324,0.5453355514288661,0.540169133192389
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,17,78.89800099227324,0.5803904879810171,0.5817477096546864
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,17,78.89800099227324,0.5456669761683689,0.5244890768146583
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,18,78.89800099227324,0.580547818012999,0.5778717406624383
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,18,78.89800099227324,0.5479792118023317,0.5253699788583509
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,19,78.89800099227324,0.5806922521407201,0.5778717406624383
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,19,78.89800099227324,0.5472235118126483,0.5253699788583509
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,20,78.89800099227324,0.5825389456308677,0.5775193798449612
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,20,78.89800099227324,0.5479057051480449,0.5246652572233969
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,21,78.89800099227324,0.5825389456308677,0.5775193798449612
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-78.89800099227324.json,21,78.89800099227324,0.5479057051480449,0.5246652572233969
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,0,93.5400713535716,0.5545264623955432,0.5775193798449612
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,0,93.5400713535716,0.5282807180439493,0.5246652572233969
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,1,93.5400713535716,0.554957185597854,0.5773431994362228
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,1,93.5400713535716,0.5283181161663056,0.5246652572233969
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,2,93.5400713535716,0.5552537913958526,0.5771670190274841
168,170,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,2,93.5400713535716,0.5283000619003404,0.5246652572233969
168,168,exact,MNRP-ge-overallvsge-Multiple_Demand_Extended_Network-93.5400713535716.json,3,93.5400713535716,0.5553698545342,0.5602536997885835
